timestamp,cpu_load,memory_usage,disk_io,network_latency,service_response_time,failure_indicator,failure_type,root_cause
2024-01-01 00:23:00,0.44621087095847384,0.535224967877852,0.4283446707132968,0.7053684501784472,0.5714031203033274,0,,normal_operation
2024-01-01 00:24:00,0.5158075572074159,0.6038929931538393,0.4749911443037997,0.5018094625162246,0.5364526221563015,0,,normal_operation
2024-01-01 00:25:00,0.49124739691906305,0.6156413633566545,0.3457035526429184,0.4641873913820028,0.41714511708914775,0,,normal_operation
2024-01-01 00:26:00,0.6067059994000178,0.4792668883760989,0.5280478984177251,0.5983655837866585,0.4783821950520829,0,,normal_operation
2024-01-01 00:27:00,0.4238941112426363,0.564201271159521,0.42527453089023803,0.43091486844151555,0.3868821207573843,0,,normal_operation
2024-01-01 00:28:00,0.5847663777411742,0.5918685218009261,0.6847788869100636,0.4484251381539287,0.4690644372408978,0,,normal_operation
2024-01-01 00:29:00,0.5126796077298846,0.4361800923796902,0.6219388916568599,0.3507545625589882,0.6085354750449647,0,,normal_operation
2024-01-01 00:30:00,0.6527183142626671,0.5973836122461778,0.419138871460546,0.6588304626652318,0.4700419019529713,0,,normal_operation
2024-01-01 00:31:00,0.5216958475671744,0.6062650963953146,0.4624524444229934,0.6612820174066617,0.41972094053039555,0,,normal_operation
2024-01-01 00:32:00,0.7078809358201427,0.48987865383962437,0.526304310766839,0.510057843029508,0.4911922059330992,0,,normal_operation
2024-01-01 00:33:00,0.4924720720434053,0.45451985831534225,0.5954858106127175,0.46292557719284977,0.50199413659749,0,,normal_operation
2024-01-01 00:34:00,0.5018008378594555,0.6275462898105792,0.579956654945212,0.4551856366277326,0.4385914649786042,0,,normal_operation
2024-01-01 00:35:00,0.3877434831234352,0.6422328561517565,0.5741908782085714,0.5661103452508355,0.5953257635943568,0,,normal_operation
2024-01-01 00:36:00,0.42299584191502393,0.44848367410656803,0.6147267966317681,0.5127426271375588,0.3653005514172899,0,,normal_operation
2024-01-01 00:37:00,0.42913780254890177,0.6744882004456714,0.5635305677424993,0.4416248738639714,0.49491512549107736,0,,normal_operation
2024-01-01 00:38:00,0.3989763169253183,0.5196900165694787,0.3902796525573895,0.5425212185879683,0.6560111286297086,0,,normal_operation
2024-01-01 00:39:00,0.5327187005223786,0.4993295764213932,0.547967328721876,0.5575887697088784,0.692614815897174,0,,normal_operation
2024-01-01 00:40:00,0.6618069354233498,0.46134675160644273,0.9761549546067025,0.3130169867679953,0.43083530304896217,1,disk_failure,resource_exhaustion
2024-01-01 00:41:00,0.618777902565446,0.5199564215525986,0.4037004629384635,0.37730733858473253,0.5931435665558982,0,,normal_operation
2024-01-01 00:42:00,0.7124548916673444,0.5960965879464465,0.4168259951620606,0.28453630975678346,0.5169286208044912,0,,normal_operation
2024-01-01 00:43:00,0.5198281835919045,0.5034447140948854,0.6953903557115261,0.6465008841859692,0.3822061423640037,0,,normal_operation
2024-01-01 00:44:00,0.47363906248868376,0.5810731275497009,0.6983456050475922,0.5458915332027477,0.47069724387184575,0,,normal_operation
2024-01-01 00:45:00,0.4813409894303752,0.4874355288307171,0.4990064401085253,0.6182209342149171,0.6265135730107887,0,,normal_operation
2024-01-01 00:46:00,0.6149003596197682,0.3592061167818219,0.6238459560101668,0.3790882662982483,0.4344279480658701,0,,normal_operation
2024-01-01 00:47:00,0.623133260525315,0.552274363942373,0.48055526492482675,0.6172014483420096,0.3434149918462589,0,,normal_operation
2024-01-01 00:48:00,0.4873713446808341,0.5569091189648325,0.6186904862251625,0.38590704418703015,0.46229173971716814,0,,normal_operation
2024-01-01 00:49:00,0.5327642760283982,0.42789837737576686,0.5238301354267563,0.48640155035658095,0.7277706374840701,0,,normal_operation
2024-01-01 00:50:00,0.4867293847437946,0.4292709111239456,0.572229284058686,0.6417884417294064,0.4214086585073622,0,,normal_operation
2024-01-01 00:51:00,0.3611800581488964,0.3975437127191688,0.47912901871379193,0.42415398587172937,0.48007843210243345,0,,normal_operation
2024-01-01 00:52:00,0.5092929523067369,0.4710744685227517,0.3963145581080817,0.4032797249149369,0.7192696025491225,0,,normal_operation
2024-01-01 00:53:00,0.47101007478048657,0.4801853788323862,0.3774366721577052,0.5834831272262087,0.3369027095182371,0,,normal_operation
2024-01-01 00:54:00,0.4927227371205363,0.3421281967221016,0.5069625785662456,0.3997098682146603,0.4941538609842385,0,,normal_operation
2024-01-01 00:55:00,0.48135998711972494,0.3985294842845842,0.5153005209556287,0.5291879776045101,0.5326244353038931,0,,normal_operation
2024-01-01 00:56:00,0.6523518044932544,0.6225346907035765,0.43304491310645477,0.5082636034574324,0.4558056983027684,0,,normal_operation
2024-01-01 00:57:00,0.5318500080198647,0.41808519574887254,0.5609467219921929,0.3658600517831632,0.4451783317036558,0,,normal_operation
2024-01-01 00:58:00,0.5588876670853384,0.5085333655494545,0.3450931862667742,0.5232151238725422,0.43618134653558804,0,,normal_operation
2024-01-01 00:59:00,0.3790854048306368,0.5042108985025335,0.3144567758027204,0.6592102640602047,0.4694637286875122,0,,normal_operation
2024-01-01 01:00:00,0.4255825024642166,0.4473379452015761,0.4218710707152411,0.39579581931765906,0.40943346179630224,0,,normal_operation
2024-01-01 01:01:00,0.5082338640100185,0.459379121724447,0.6271881582349161,0.5074658367468653,0.5345856167124237,0,,normal_operation
2024-01-01 01:02:00,0.5469118330871744,0.40821884531894276,0.5193608579070192,0.45686496313993324,0.4907298231517547,0,,normal_operation
2024-01-01 01:03:00,0.4656178545010101,0.6565186479837959,0.36591922121017156,0.45251252717646673,0.6151605012833242,0,,normal_operation
2024-01-01 01:04:00,0.36887026876709983,0.5807363379083806,0.5773854815381974,0.5664216204457118,0.5259505027061727,0,,normal_operation
2024-01-01 01:05:00,0.34323683919395376,0.5523867659186006,0.5701456987618936,0.502111348126533,0.38302497561634014,0,,normal_operation
2024-01-01 01:06:00,0.5210024285908582,0.5550641062505992,0.41002005963117905,0.5011643053541746,0.3735658172546016,0,,normal_operation
2024-01-01 01:07:00,0.5690108210123574,0.37564770173158546,0.31173586798336694,0.5513036334366893,0.5723411982415431,0,,normal_operation
2024-01-01 01:08:00,0.5265610679429865,0.3857417017896446,0.44784381537140205,0.5128831764782116,0.4512384218217288,0,,normal_operation
2024-01-01 01:09:00,0.4079665809556033,0.5760889196104801,0.28293715619579496,0.5311729617397996,0.5475950899089788,0,,normal_operation
2024-01-01 01:10:00,0.5231350032663696,0.44117575094685346,0.4366943424855705,0.3776703600196821,0.5265010410225246,0,,normal_operation
2024-01-01 01:11:00,0.40171479692721845,0.7505350753404919,0.5152754664739931,0.4713894045799231,0.4640073557796077,0,,normal_operation
2024-01-01 01:12:00,0.508135853538078,0.4293428851994764,0.5340987173864673,0.4706472862650415,0.4403491003456317,0,,normal_operation
2024-01-01 01:13:00,0.3197339800084879,0.660241051352058,0.4387107671491021,0.5807848330293738,0.3238018305950058,0,,normal_operation
2024-01-01 01:14:00,0.6668957903419054,0.4769606470696519,0.43027171244478024,0.48051920068550974,0.5716001773724,0,,normal_operation
2024-01-01 01:15:00,0.3851162437435569,0.3417946845077536,0.4349697186175389,0.5235358189302736,0.6420753235343165,0,,normal_operation
2024-01-01 01:16:00,0.4396038905811484,0.8159468902159625,0.47803737014759495,0.6569489789674279,0.4195628481913514,0,,normal_operation
2024-01-01 01:17:00,0.4850452976475733,0.39947712724649714,0.40462276846300055,0.3757474273078596,0.4547816607860339,0,,normal_operation
2024-01-01 01:18:00,0.5973484527149784,0.5768245787617756,0.5185765057754237,0.4370309789488585,0.49671436938321634,0,,normal_operation
2024-01-01 01:19:00,0.3686726790987209,0.41340795215216297,0.5039132836856433,0.5391267808649159,0.48420487934978984,0,,normal_operation
2024-01-01 01:20:00,0.4661420078164465,0.5481249881656534,0.7080527305421412,0.42833058558264814,0.5741777787274849,0,,normal_operation
2024-01-01 01:21:00,0.3528009601562294,0.7061467722494554,0.5435621332249295,0.5668452866240377,0.5949348248205334,0,,normal_operation
2024-01-01 01:22:00,0.38138872994823214,0.5415463603726663,0.594820564027683,0.40731582663361743,0.4771550711724226,0,,normal_operation
2024-01-01 01:23:00,0.36891098249879367,0.3454153509082495,0.5066541294688971,0.522957548825506,0.3876707675496211,0,,normal_operation
2024-01-01 01:24:00,0.5381721201523176,0.5060100679296844,0.4706360742100805,0.38152607749446266,0.4923063896213554,0,,normal_operation
2024-01-01 01:25:00,0.46867315459169323,0.4352366913242265,0.45137297915370334,0.5213493572279568,0.46841623641979413,0,,normal_operation
2024-01-01 01:26:00,0.24831848091645592,0.3730628011938454,0.63052516064128,0.5579889735936867,0.5533521545308843,0,,normal_operation
2024-01-01 01:27:00,0.5172175174910374,0.53893267417495,0.5413467902255192,0.4679609483602499,0.7064882713915996,0,,normal_operation
2024-01-01 01:28:00,0.3565876988020689,0.5747877106898898,0.48331450806796145,0.3908889965707813,0.5407640696384789,0,,normal_operation
2024-01-01 01:29:00,0.5840070136669135,0.5039948630516602,0.6927194554993211,0.7336145386124017,0.6110781885790446,0,,normal_operation
2024-01-01 01:30:00,0.4649014351856567,0.39772051328111946,0.4993701092491753,0.3367840147884204,0.6704178042037694,0,,normal_operation
2024-01-01 01:31:00,0.3641207757158532,0.48144288578887834,0.46821018887093213,0.5163301441522974,0.6258125779329158,0,,normal_operation
2024-01-01 01:32:00,0.4142074700787203,0.6072816668863099,0.6120798727230035,0.5653673794565766,0.37556948103566545,0,,normal_operation
2024-01-01 01:33:00,0.4494427141509782,0.5152264762983827,0.4680348761947434,0.5320549452568696,0.6577125913349996,0,,normal_operation
2024-01-01 01:34:00,0.5195084505847303,0.50704949502946,0.45133379424910186,0.41174063771293323,0.9977098086616503,1,service_downtime,configuration_error
2024-01-01 01:35:00,0.2788643944781286,0.6023923680712989,0.5462366595761168,0.5355636448919112,0.45800562270483247,0,,normal_operation
2024-01-01 01:36:00,0.6489283590042663,0.4907074072132482,0.6656021223476803,0.46539232898382643,0.5794656167241558,0,,normal_operation
2024-01-01 01:37:00,0.4483935873410687,0.5816458289789963,0.5618232055313641,0.438785319699319,0.5459696860605212,0,,normal_operation
2024-01-01 01:38:00,0.5962847502502682,0.6169122025698305,0.44696202299189386,0.41650806613209085,0.6831958637876883,0,,normal_operation
2024-01-01 01:39:00,0.5102532508090376,0.46528886055141794,0.5759182566633028,0.6479154133840304,0.5079140646992985,0,,normal_operation
2024-01-01 01:40:00,0.9507720470681412,0.9309936685758973,0.4234469872023441,0.6796089768504184,0.5795063380152352,1,server_crash,resource_exhaustion
2024-01-01 01:41:00,0.44754205417295684,0.47999817944428325,0.47126415939896726,0.6409302192240982,0.6061556110983352,0,,normal_operation
2024-01-01 01:42:00,0.5111025971204877,0.4863257774117,0.4888368597546618,0.552759497783075,0.4284567771828649,0,,normal_operation
2024-01-01 01:43:00,0.4617257750656043,0.7987186084986704,0.38546893958173123,0.4235491483376346,0.36148325683076893,0,,normal_operation
2024-01-01 01:44:00,0.4619623946920036,0.350859640420946,0.44290957631548966,0.4163029665579937,0.3395362465349292,0,,normal_operation
2024-01-01 01:45:00,0.6474301216552523,0.6846537989098875,0.5453978367279686,0.6352465327791879,0.4234590525634369,0,,normal_operation
2024-01-01 01:46:00,0.477124569109208,0.5442445921465054,0.5236345654828874,0.4147420433102912,0.5835128467144546,0,,normal_operation
2024-01-01 01:47:00,0.600392479822075,0.4030044880951776,0.6813472829980523,0.5083243052497312,0.5598425400274292,0,,normal_operation
2024-01-01 01:48:00,0.4795135362874325,0.4043423902360865,0.5389162282670086,0.2991439293003453,0.263357519127315,0,,normal_operation
2024-01-01 01:49:00,0.45029272986544205,0.5108498810745082,0.505748314371911,0.4379085432421393,0.350307386237504,0,,normal_operation
2024-01-01 01:50:00,0.32144324569682425,0.5630671989935635,0.5595448980664126,0.4509354764000335,0.5673868234525905,0,,normal_operation
2024-01-01 01:51:00,0.3672875614148732,0.48307979993801675,0.48517971010064964,0.5685722049323093,0.395145328447258,0,,normal_operation
2024-01-01 01:52:00,0.6165140031444242,0.4918239703593326,0.5325166671595689,0.8505362345916652,0.5030642531325095,0,,normal_operation
2024-01-01 01:53:00,0.6109906289833514,0.6768747870768645,0.6711717403797895,0.5358646125202002,0.5814982992869737,0,,normal_operation
2024-01-01 01:54:00,0.5183814700177585,0.3811876323764862,0.6295759371105427,0.6683794320656231,0.4962917569755815,0,,normal_operation
2024-01-01 01:55:00,0.30746685759262243,0.4890623707546548,0.44755381645746956,0.6633529574020718,0.5280493497137055,0,,normal_operation
2024-01-01 01:56:00,0.36226942887983105,0.49331223402533947,0.6778527805993281,0.5384874873041048,0.4761420525327446,0,,normal_operation
2024-01-01 01:57:00,0.3416122496599053,0.6068614988158136,0.5747378337819145,0.49731686591962243,0.5676995448065335,0,,normal_operation
2024-01-01 01:58:00,0.4639420214273457,0.7562718317594497,0.41691340650278474,0.6315573901286686,0.4057411291231844,0,,normal_operation
2024-01-01 01:59:00,0.43884105525133343,0.3931721162392535,0.6564145064449508,0.5958238021024954,0.5266303428517229,0,,normal_operation
2024-01-01 02:00:00,0.554778114788576,0.2612753453183614,0.3460411227557384,0.535895434792984,0.4552256608505154,0,,normal_operation
2024-01-01 02:01:00,0.4547904966471257,0.45424913880256995,0.5388906047992068,0.2536528312787022,0.44405630753950004,0,,normal_operation
2024-01-01 02:02:00,0.5056924380395548,0.40178194211547413,0.5144568490774447,0.5482425866995331,0.44825991424112577,0,,normal_operation
2024-01-01 02:03:00,0.45744217138586885,0.5132648823484374,0.6497483191821783,0.521103048340071,0.4861693577829656,0,,normal_operation
2024-01-01 02:04:00,0.6616663799984474,0.6180410177415133,0.500375162957895,0.6605478923844801,0.4459655348158635,0,,normal_operation
2024-01-01 02:05:00,0.46262728496973266,0.46200132154458745,0.7243113490698705,0.4135242569326418,0.708718220380887,0,,normal_operation
2024-01-01 02:06:00,0.4008363365004677,0.5665395353123083,0.4208888400737027,0.5974626685321297,0.5543780167095445,0,,normal_operation
2024-01-01 02:07:00,0.8321128805419704,0.8775172838461374,0.5363725271041411,0.527324854847075,0.49622239343572416,1,server_crash,hardware_failure
2024-01-01 02:08:00,0.6587033577897716,0.4661650795740027,0.5391041542166793,0.4668079572149846,0.6419136942999163,0,,normal_operation
2024-01-01 02:09:00,0.519675569296217,0.6621323767890214,0.4940676063293421,0.41847776678699244,0.40161819318745823,0,,normal_operation
2024-01-01 02:10:00,0.41666640216923023,0.4111922229751812,0.3769184279080075,0.5688084143176848,0.42246012256219634,0,,normal_operation
2024-01-01 02:11:00,0.6152547163367199,0.47034736697075463,0.2768543029685878,0.3858644483533849,0.3498369179544216,0,,normal_operation
2024-01-01 02:12:00,0.3654083812854978,0.4302804442456487,0.5097580940920765,0.4793084718126579,0.4370677440634482,0,,normal_operation
2024-01-01 02:13:00,0.44612360603539236,0.4909172065300023,0.4353335352143642,0.549436521585656,0.4951074967726254,0,,normal_operation
2024-01-01 02:14:00,0.734921195281187,0.7767808742448883,0.4114261422495898,0.6773101521650331,0.853494621912587,1,performance_degradation,software_bug
2024-01-01 02:15:00,0.7045788249974196,0.5955169945054712,0.5637073582602815,0.5149605752696428,0.5813217116326808,0,,normal_operation
2024-01-01 02:16:00,0.40658324148238695,0.6073772689492204,0.6525859290689937,0.4325893683287957,0.505374702320767,0,,normal_operation
2024-01-01 02:17:00,0.35936716748850445,0.5708898212473424,0.5515789758709025,0.3968042736797096,0.45090579908628137,0,,normal_operation
2024-01-01 02:18:00,0.45734168846315587,0.27530979418891044,0.6049720693761741,0.5033466132100082,0.6529234051777656,1,service_downtime,software_bug
2024-01-01 02:19:00,0.5739263151262753,0.5613617163381056,0.3929823783227508,0.49566498196916375,0.4770506236366472,0,,normal_operation
2024-01-01 02:20:00,0.47360619490206624,0.5511726279670732,0.5781206495140241,0.4713747733565087,0.3829444503432236,0,,normal_operation
2024-01-01 02:21:00,0.6483316460646359,0.4825179854516863,0.6639445576242342,0.5924239080236986,0.4926640265504094,0,,normal_operation
2024-01-01 02:22:00,0.4211512736031771,0.3685748865741063,0.5183151593189403,0.7465883088902494,0.3198716277415947,0,,normal_operation
2024-01-01 02:23:00,0.32357105951571674,0.3367266163494109,0.5824144670903955,0.5703067057761907,0.47285320537364484,0,,normal_operation
2024-01-01 02:24:00,0.5986195641575272,0.6386427096840978,0.5162441186167149,0.6874584270833612,0.5795654853969076,0,,normal_operation
2024-01-01 02:25:00,0.43625641928105807,0.3439743354703814,0.6284036898835568,0.4512731776807945,0.3369998269852565,0,,normal_operation
2024-01-01 02:26:00,0.44336597478583906,0.5048458868329432,0.37884420577383626,0.2953834383167535,0.40508512723146284,0,,normal_operation
2024-01-01 02:27:00,0.5641114791307987,0.4057272046843171,0.4182743882268557,0.4193069655668399,0.6372545677518225,0,,normal_operation
2024-01-01 02:28:00,0.5150328563834176,0.6926112108149025,0.5758875231801568,0.6533140834568928,0.38647383542442143,0,,normal_operation
2024-01-01 02:29:00,0.6494182611195998,0.40085899283231563,0.4522432495705623,0.640025037195534,0.636899789324223,0,,normal_operation
2024-01-01 02:30:00,0.5943160566666521,0.6029637413582551,0.3668938257127248,0.5773647981653356,0.6339463609032736,0,,normal_operation
2024-01-01 02:31:00,0.6855676434377749,0.45711405858120135,0.5752921789233498,0.5228701376150378,0.5405063683604995,0,,normal_operation
2024-01-01 02:32:00,0.47453879057422954,0.4487875454979045,0.48806471785520245,0.4639013197426934,0.4167374192220807,0,,normal_operation
2024-01-01 02:33:00,0.5049395417239363,0.45389242368493155,0.5361812063181572,0.47888921072693524,0.5891146726088843,0,,normal_operation
2024-01-01 02:34:00,0.4870547024516657,0.3300784091148866,0.41036169989122895,0.5875954790121201,0.5462965516834978,0,,normal_operation
2024-01-01 02:35:00,0.5315763033652581,0.5219780417649696,0.5875071729932915,0.5749363962218311,0.6926059537230219,0,,normal_operation
2024-01-01 02:36:00,0.573223590996704,0.5341116126815274,0.4725664956251838,0.32620283089835145,0.47571457001223044,0,,normal_operation
2024-01-01 02:37:00,0.4845534047293147,0.5686280056724855,0.4888085214306311,0.5464287971998966,0.5100157396685768,0,,normal_operation
2024-01-01 02:38:00,0.5625077736579347,0.4409850491380134,0.2920165417636015,0.4840050668382651,0.5082671371776462,0,,normal_operation
2024-01-01 02:39:00,0.5317701395190675,0.5808029357150808,0.41871144573528285,0.575300424477806,0.5367934472705442,0,,normal_operation
2024-01-01 02:40:00,0.4572823366895027,0.48095686956101547,0.447468778959644,0.6059320611558727,0.5732587045284641,0,,normal_operation
2024-01-01 02:41:00,0.3581287986359475,0.3338549521544981,0.5863780833433212,0.6219758006755379,0.3491698218151915,0,,normal_operation
2024-01-01 02:42:00,0.45307076995937823,0.509231022685643,0.5301118738667047,0.4587716545627128,0.5741088222952859,0,,normal_operation
2024-01-01 02:43:00,0.5101358889404061,0.46934348674221393,0.459475746316906,0.5710050879204197,0.5193795360854913,0,,normal_operation
2024-01-01 02:44:00,0.403015875913687,0.47594431206706656,0.6925392070665579,0.4335894060125195,0.39740513357819557,0,,normal_operation
2024-01-01 02:45:00,0.4910037241214884,0.6211191271290537,0.33155036473425403,0.43604715336043776,0.5751412459193534,0,,normal_operation
2024-01-01 02:46:00,0.41282528362151766,0.5624068760773258,0.3320227527276853,0.42766602320914504,0.49869460019557443,0,,normal_operation
2024-01-01 02:47:00,0.5973771230975884,0.5128735431396767,0.676772309858182,0.4429599871871637,0.5287783173673637,0,,normal_operation
2024-01-01 02:48:00,0.4265104109526375,0.5627749883175998,0.5655169958535712,0.3794937571669134,0.4816308161499601,0,,normal_operation
2024-01-01 02:49:00,0.54373719411917,0.593017902160546,0.4900069224355064,0.6362899638447884,0.49565840680931383,0,,normal_operation
2024-01-01 02:50:00,0.5043088271133913,0.5235337250314597,0.47367858640787264,0.3516535922151247,0.46155673947692016,0,,normal_operation
2024-01-01 02:51:00,0.5715479415383143,0.5865274798618024,0.66445284228463,0.6663910576594466,0.6279726507567308,0,,normal_operation
2024-01-01 02:52:00,0.6649260325370611,0.7314886625721282,0.46328188012655086,0.5006603539516791,0.5196138364175963,0,,normal_operation
2024-01-01 02:53:00,0.3587322553721467,0.45959025859163866,0.3975734088290151,0.48584166025983383,0.4684125782776596,0,,normal_operation
2024-01-01 02:54:00,0.2984369521749488,0.6125742788283204,0.7953890307715039,0.4600951402587,0.6546496763297738,0,,normal_operation
2024-01-01 02:55:00,0.5950740586789299,0.4397128713302555,0.4833709661311499,0.5952717875887441,0.48034046773668326,0,,normal_operation
2024-01-01 02:56:00,0.5144221461680518,0.47355992667337227,0.41688484369122825,0.3449746764854119,0.4364137587342134,0,,normal_operation
2024-01-01 02:57:00,0.5655227443598906,0.6079606031579726,0.5246084685656616,0.5811906398851173,0.6310522709431007,0,,normal_operation
2024-01-01 02:58:00,0.4617581245896849,0.4751664603728418,0.4197999322593332,0.7199298606551879,0.474462950869353,0,,normal_operation
2024-01-01 02:59:00,0.5898232328138018,0.4219128565529055,0.45095998573814,0.42774996568825924,0.43312104670934964,0,,normal_operation
2024-01-01 03:00:00,0.5616408333013034,0.5452322107670361,0.5570273185475454,0.47090629401787837,0.44756734049632796,0,,normal_operation
2024-01-01 03:01:00,0.4034932062098513,0.5478518627018166,0.4628743349179531,0.26822683726541485,0.3911969430345599,0,,normal_operation
2024-01-01 03:02:00,0.7711321123337743,0.7705645412811161,0.4568211035008367,0.38682785770218453,0.8319950857594156,1,performance_degradation,software_bug
2024-01-01 03:03:00,0.5315861818828268,0.49371975330540707,0.5902765835525673,0.3260874733999979,0.5496791157888787,0,,normal_operation
2024-01-01 03:04:00,0.5214927455157354,0.5364770467477452,0.33959628254937957,0.6591231761309175,0.4187827941766538,0,,normal_operation
2024-01-01 03:05:00,0.5883122671821892,0.6129441523902172,0.6126316299725707,0.5472975815363134,0.4507266762022878,0,,normal_operation
2024-01-01 03:06:00,0.6535071246917851,0.6040413304092792,0.4570046487303653,0.4851175752702655,0.3747509808379914,0,,normal_operation
2024-01-01 03:07:00,0.5218772709597536,0.6001189862640139,0.6731867759176174,0.46352079441670085,0.34093613907569176,0,,normal_operation
2024-01-01 03:08:00,0.4544640608150699,0.4063426865300494,0.3813870714055233,0.6443782185422195,0.5164450249812743,0,,normal_operation
2024-01-01 03:09:00,0.5553205388623232,0.29147752179956443,0.4176474064261434,0.4941245173379001,0.49434467235136115,0,,normal_operation
2024-01-01 03:10:00,0.5819610707646197,0.5189496096839392,0.5453920967377358,0.2872815563605938,0.49793132286151426,0,,normal_operation
2024-01-01 03:11:00,0.3560151503523804,0.5045958846504282,0.6006409785016478,0.5025159181779019,0.39033664947067326,0,,normal_operation
2024-01-01 03:12:00,0.38052405957209434,0.4368876872030007,0.33141332606756346,0.5690808629996783,0.5412893066266753,0,,normal_operation
2024-01-01 03:13:00,0.5385395424530945,0.5842117323525646,0.5181034997792238,0.5991402980970852,0.439200464045162,0,,normal_operation
2024-01-01 03:14:00,0.417398521335581,0.5739438146753608,0.30810995335778313,0.4986316698862764,0.21478838405053563,0,,normal_operation
2024-01-01 03:15:00,0.7048988369678076,0.6851929475803644,0.5081667707965006,0.5002918551205321,0.7807305280730024,1,performance_degradation,resource_exhaustion
2024-01-01 03:16:00,0.5056932667925408,0.5472116380382372,0.5020795842356358,0.3131867556547957,0.5690884104197529,0,,normal_operation
2024-01-01 03:17:00,0.45525985444043815,0.46746572700565303,0.6203316285515452,0.6973615160035701,0.508067997527346,0,,normal_operation
2024-01-01 03:18:00,0.4471057047630066,0.3419409811622691,0.3990924566544663,0.590922453866327,0.5979353593655536,0,,normal_operation
2024-01-01 03:19:00,0.5297227548814124,0.5402097330206066,0.506990029242537,0.41367368012636807,0.5222509454218968,0,,normal_operation
2024-01-01 03:20:00,0.7092311313765962,0.639586427057959,0.8718754369627177,0.46038966998229175,0.527658258536117,1,disk_failure,hardware_failure
2024-01-01 03:21:00,0.3631786680396342,0.25859361500064193,0.5141194941738028,0.37053211603087344,0.6729278095969283,0,,normal_operation
2024-01-01 03:22:00,0.4276041390768878,0.5632803103695722,0.5279229939118607,0.4417616329321366,0.5075975094958145,0,,normal_operation
2024-01-01 03:23:00,0.6082819673468909,0.6233775632348149,0.7311051434545699,0.6104983204802578,0.4557037014534504,0,,normal_operation
2024-01-01 03:24:00,0.5090738414153987,0.642284172017843,0.5268370422683054,0.38862223953356373,0.514410560445276,0,,normal_operation
2024-01-01 03:25:00,0.4961342437876906,0.49465723254097216,0.7507104971792653,0.576319369259501,0.4173216991508758,0,,normal_operation
2024-01-01 03:26:00,0.34056979285105715,0.42380810432682264,0.5068338963204421,0.4653258843420946,0.4382993521693378,0,,normal_operation
